date,name,category,value
2021-01-01,UC Regents,Federal Contracting,1098223052
2021-01-01,QTC Medical,Federal Contracting,1022548277
2021-01-01,SpaceX,Federal Contracting,962012984
2021-01-01,Northrop Grumman,Federal Contracting,876952085
2021-01-01,Cherokee Nation Management & Consulting L.l.c.,Federal Contracting,710148284
2021-01-01,Lockheed Martin,Federal Contracting,556793644
2021-01-01,Stanford,Federal Contracting,546644817
2021-01-01,Northrop Grumman,Federal Contracting,524305008
2021-01-01,Northrop Grumman,Federal Contracting,496067750
2021-01-01,National Steel Shipbuilding,Federal Contracting,471174240
2021-01-01,Aerojet Rocketdyne De,Federal Contracting,436792043
2021-01-01,Viasat,Federal Contracting,362891345
2021-01-01,A-mark Precious Metals,Federal Contracting,317005637
2021-01-01,Alliant Techsystems Operations,Federal Contracting,310082005
2021-01-01,Carrington Mortgage,Federal Contracting,305070657
2021-01-01,Booz Allen,Federal Contracting,298195516
2021-01-01,General Atomics,Federal Contracting,254633393
2021-01-01,Bae San Diego Ship Repair,Federal Contracting,253236958
2021-01-01,Northrop Grumman,Federal Contracting,250143172
2021-01-01,Rq Construction,Federal Contracting,235915717
2021-01-01,The Geo,Federal Contracting,216766502
2021-01-01,Harper Construction,Federal Contracting,209686273
2021-01-01,New Tech,Federal Contracting,206356958
2021-01-01,Archer Western Jv,Federal Contracting,205417788
2021-01-01,Whiting-turner Contracting Company,Federal Contracting,204370141
2021-01-01,Boeing,Federal Contracting,195012525
2021-01-01,Northrop Grumman,Federal Contracting,194550428
2021-01-01,Techflow,Federal Contracting,189442266
2021-01-01,Northrop Grumman,Federal Contracting,186411198
2021-01-01,Patriot Contract,Federal Contracting,185885116
2021-01-01,Fleet Vehicle Source,Federal Contracting,182105554
2021-01-01,Ser,Federal Contracting,181508512
2021-01-01,Parsons Government,Federal Contracting,171692427
2021-01-01,Kratos Unmanned Aerial,Federal Contracting,164756542
2021-01-01,Sri,Federal Contracting,153513861
2021-01-01,Science Applications,Federal Contracting,150913193
2021-01-01,Cepheid,Federal Contracting,150424100
2021-01-01,Raytheon,Federal Contracting,149985756
2021-01-01,Boeing,Federal Contracting,139745855
2021-01-01,Linquest,Federal Contracting,139320941
2021-01-01,Solpac Construction,Federal Contracting,136768982
2021-01-01,Maloney-odin Jv,Federal Contracting,134682664
2021-01-01,Health Supply Us,Federal Contracting,133993960
2021-01-01,Webcor Construction Lp,Federal Contracting,129615580
2021-01-01,Peraton,Federal Contracting,128221916
2021-01-01,Us Foods,Federal Contracting,127454879
2021-01-01,Valiant Global Defense,Federal Contracting,125025517
2021-01-01,Gold Star Foods,Federal Contracting,120111713
2021-01-01,Kbr,Federal Contracting,116425625
2021-01-01,Covenant Aviation,Federal Contracting,114368251
2021-01-01,Daylight Foods,Federal Contracting,113792665
2021-01-01,Coastal Pacific Food Distributors,Federal Contracting,109736651
2021-01-01,Tecolote Research,Federal Contracting,108191110
2021-01-01,Mckesson,Federal Contracting,108139752
2021-01-01,Blue Tech,Federal Contracting,107247427
2021-01-01,Raytheon,Federal Contracting,106870933
2021-01-01,Northrop Grumman,Federal Contracting,105954108
2021-01-01,Aerovironment,Federal Contracting,104403072
2021-01-01,Vigor Marine,Federal Contracting,104199482
2021-01-01,Quidel,Federal Contracting,104154847
2021-01-01,Northrop Grumman,Federal Contracting,103846281
2021-01-01,The Rand,Federal Contracting,103088636
2021-01-01,Northrop Grumman,Federal Contracting,103028809
2021-01-01,Stutz Packing,Federal Contracting,102778812
2021-01-01,Acumen,Federal Contracting,101540433
2021-01-01,Iap-ecc,Federal Contracting,99330088
2021-01-01,Cisco,Federal Contracting,98706052
2021-01-01,Bae Land & Armaments L.p,Federal Contracting,96084324
2021-01-01,United Safety,Federal Contracting,96083344
2021-01-01,Los Angeles County Fair Association,Federal Contracting,93225420
2021-01-01,Raytheon,Federal Contracting,93157792
2021-01-01,L3harris Interstate Electronics,Federal Contracting,93066836
2021-01-01,Rapiscan,Federal Contracting,91997682
2021-01-01,Parker-hannifin,Federal Contracting,88744748
2021-01-01,Corecivic,Federal Contracting,85729774
2021-01-01,Leidos,Federal Contracting,84338150
2021-01-01,Maxar Space,Federal Contracting,83524416
2021-01-01,Timken Gears &,Federal Contracting,77414339
2021-01-01,Marine Boat Works,Federal Contracting,77002333
2021-01-01,Coast Citrus Distributors,Federal Contracting,76474989
2021-01-01,Bae Information Electronic Systems Integration,Federal Contracting,76361941
2021-01-01,Paragon,Federal Contracting,74771449
2021-01-01,Ahtna-great Lakes E&i Jv,Federal Contracting,74719115
2021-01-01,Epsilon,Federal Contracting,71678714
2021-01-01,Pacific Coast Producers,Federal Contracting,71586150
2021-01-01,Northrop Grumman,Federal Contracting,71273791
2021-01-01,Career Development,Federal Contracting,70281292
2021-01-01,Manson Construction,Federal Contracting,69200985
2021-01-01,Physical Optics,Federal Contracting,69000213
2021-01-01,Goodrich,Federal Contracting,68444902
2021-01-01,UC Regents,Federal Contracting,67442744
2021-01-01,Thompson Builders,Federal Contracting,63518435
2021-01-01,Hii San Diego Shipyard,Federal Contracting,62401651
2021-01-01,Heffler Contracting,Federal Contracting,61989260
2021-01-01,Astrophysics,Federal Contracting,61988777
2021-01-01,Palantir Usg,Federal Contracting,61643000
2021-01-01,Northrop Grumman,Federal Contracting,61214520
2021-01-01,R.a. Burch Construction,Federal Contracting,60691168
2021-01-01,Mare Island Dry Dock,Federal Contracting,58737668
2021-01-01,Management & Training,Federal Contracting,58072233
2021-01-01,University Southern California,Federal Contracting,55932397
2021-01-01,Chevron,Federal Contracting,55758090
2021-01-01,Koam Engineering,Federal Contracting,55721013
2021-01-01,Hii Fleet Support,Federal Contracting,55634980
2021-01-01,Aircraft Readiness,Federal Contracting,55596792
2021-01-01,Clinicomp,Federal Contracting,53814161
2021-01-01,Northrop Grumman,Federal Contracting,53290309
2021-01-01,Bay Ship & Yacht,Federal Contracting,51587879
2021-01-01,Aecom Technical,Federal Contracting,51033463
2021-01-01,Veterans Ez Info,Federal Contracting,49799509
2021-01-01,Intuitive Surgical,Federal Contracting,49791186
2021-01-01,Omnicell,Federal Contracting,49086260
2021-01-01,Usfi,Federal Contracting,48396581
2021-01-01,Global Pcci (gpc),Federal Contracting,47964163
2021-01-01,Environmental Research Institute,Federal Contracting,47925695
2021-01-01,Vsolvit,Federal Contracting,47838324
2021-01-01,Wescam,Federal Contracting,47702153
2021-01-01,Northrop Grumman,Federal Contracting,47561991
2021-01-01,Loewy,Federal Contracting,47550291
2021-01-01,Pride,Federal Contracting,47447313
2021-01-01,Avmac,Federal Contracting,47182909
2021-01-01,Reyes Construction,Federal Contracting,47065192
2021-01-01,Gilbane,Federal Contracting,46593637
2021-01-01,Synergy Electric,Federal Contracting,45434630
2021-01-01,Mcp Computer Products,Federal Contracting,45342781
2021-01-01,Dcs,Federal Contracting,45295788
2021-01-01,Dynamic,Federal Contracting,45095225
2021-01-01,Aerovironment,Federal Contracting,45009940
2021-01-01,Barnhart-reese Construction,Federal Contracting,44912142
2021-01-01,Triple Canopy,Federal Contracting,44882298
2021-01-01,Kaiser Foundation Hospitals,Federal Contracting,44880352
2021-01-01,Anacapa Micro Products,Federal Contracting,44770115
2021-01-01,Georgia Tech Applied Research,Federal Contracting,44054930
2021-01-01,Innovasystems,Federal Contracting,43826156
2021-01-01,Northrop Grumman,Federal Contracting,43768259
2021-01-01,Centerra,Federal Contracting,43664352
2021-01-01,Masten Space,Federal Contracting,43470484
2021-01-01,Del Monte Foods,Federal Contracting,43277969
2021-01-01,Shimmick Construction,Federal Contracting,42378100
2021-01-01,California Institute,Federal Contracting,42056520
2021-01-01,Raytheon,Federal Contracting,41700136
2021-01-01,Sentek Consulting,Federal Contracting,41551181
2021-01-01,Aar Government,Federal Contracting,41426657
2021-01-01,Job Options,Federal Contracting,40415413
2021-01-01,Raytheon,Federal Contracting,39859241
2021-01-01,Cubic Defense Applications,Federal Contracting,39534214
2021-01-01,Airborne North America Ca,Federal Contracting,39520037
2021-01-01,Jacobs,Federal Contracting,38980206
2021-01-01,Tetra Tech-maytag Aircraft Corporation Joint Venture,Federal Contracting,38742582
2021-01-01,Del Mar Food Products,Federal Contracting,38726198
2021-01-01,T-solutions,Federal Contracting,38631096
2021-01-01,Amentum,Federal Contracting,38578788
2021-01-01,Ocean Duchess,Federal Contracting,38557123
2021-01-01,Inuteq,Federal Contracting,38299642
2021-01-01,Woodward Hrt,Federal Contracting,38251177
2021-01-01,UC Regents,Federal Contracting,37308118
2021-01-01,High Desert Support,Federal Contracting,37201444
2021-01-01,GDIT,Federal Contracting,37109980
2021-01-01,Korte Construction,Federal Contracting,36806586
2021-01-01,I.e.-pacific,Federal Contracting,36794962
2021-01-01,Raytheon,Federal Contracting,36750824
2021-01-01,Mettler-toledo Rainin,Federal Contracting,36359244
2021-01-01,Fulgent Therapeutics,Federal Contracting,36325511
2021-01-01,American Beef Packers,Federal Contracting,35752756
2021-01-01,Palantir,Federal Contracting,35749699
2021-01-01,Ch2m Hill,Federal Contracting,35544167
2021-01-01,Karl Storz Endoscopy-america,Federal Contracting,35511690
2021-01-01,Aptim,Federal Contracting,35498595
2021-01-01,Technical Communities,Federal Contracting,35451368
2021-01-01,L3harris,Federal Contracting,35219766
2021-01-01,Northrop Grumman,Federal Contracting,35185589
2021-01-01,Continental Maritime San Diego,Federal Contracting,34318452
2021-01-01,Global Connections To Employment,Federal Contracting,33751786
2021-01-01,Nordic,Federal Contracting,33739803
2021-01-01,Huntington Ingalls,Federal Contracting,33711067
2021-01-01,American Medical Response,Federal Contracting,33636861
2021-01-01,Walsh Construction,Federal Contracting,33464878
2021-01-01,L.a. Specialty Produce,Federal Contracting,33380430
2021-01-01,Deloitte,Federal Contracting,33163031
2021-01-01,Illumina,Federal Contracting,32957616
2021-01-01,Jsl,Federal Contracting,32835472
2021-01-01,Rockwell Collins,Federal Contracting,32631652
2021-01-01,Hydraulics,Federal Contracting,32484414
2021-01-01,Jacobs/ewingcole A Joint Venture,Federal Contracting,32383438
2021-01-01,J. I. Garcia Construction,Federal Contracting,32273928
2021-01-01,Cubic Defense Applications,Federal Contracting,32062447
2021-01-01,Kbr Wyle,Federal Contracting,32019187
2021-01-01,Cjw Joint Venture,Federal Contracting,32010965
2021-01-01,L3,Federal Contracting,31748983
2021-01-01,Indus,Federal Contracting,31234467
2021-01-01,Tactical Engineering & Analysis,Federal Contracting,30915597
2021-01-01,Beckman Coulter,Federal Contracting,30554078
2021-01-01,Luminostics,Federal Contracting,30521000
2021-01-01,Toyon Research,Federal Contracting,30287199
2021-01-01,Pacific Gas Electric,Federal Contracting,29948754
2021-01-01,Sgc 2,Federal Contracting,29948101
2021-01-01,C J W Construction,Federal Contracting,29910345
2021-01-01,Smiths Detection,Federal Contracting,29819753
2021-01-01,Avon Protection Ceradyne,Federal Contracting,29730162
2021-01-01,Talion Construction,Federal Contracting,29705111
2021-01-01,Chico Produce,Federal Contracting,29660996
2021-01-01,Central Valley Meat,Federal Contracting,29621407
2021-01-01,Design West,Federal Contracting,29481748
2021-01-01,Geo Secure,Federal Contracting,29402577
2021-01-01,Power Pro Plus,Federal Contracting,29341206
2021-01-01,Fisica Applied,Federal Contracting,29319946
2021-01-01,Solute,Federal Contracting,29260183
2021-01-01,Turner Construction,Federal Contracting,29241457
2021-01-01,D Square Construction,Federal Contracting,29062710
2021-01-01,Canon Medical,Federal Contracting,28897563
2021-01-01,Microwave Power Products,Federal Contracting,28874321
2021-01-01,Esa South,Federal Contracting,28489403
2021-01-01,Loma Linda University,Federal Contracting,28428261
2021-01-01,Inn Foods,Federal Contracting,28349031
2021-01-01,Lockheed Martin,Federal Contracting,28072976
2021-01-01,Trevet-bay West Joint Venture,Federal Contracting,28056664
2021-01-01,Kratos & Training,Federal Contracting,27945955
2021-01-01,Rrds,Federal Contracting,27790386
2021-01-01,Meggitt Defense,Federal Contracting,27767457
2021-01-01,Team,Federal Contracting,27733421
2021-01-01,New Directions,Federal Contracting,27662681
2021-01-01,Ontic Engineering & Manufacturing,Federal Contracting,27531796
2021-01-01,Xtec,Federal Contracting,27386262
2021-01-01,New Horizons Aeronautics,Federal Contracting,27316441
2021-01-01,Northrop Grumman,Federal Contracting,27207539
2021-01-01,Cynergy Professional,Federal Contracting,27040935
2021-01-01,Flatiron-dragados-sukut Joint Venture,Federal Contracting,26950387
2021-01-01,Pacific Scientific Energetic Materials Company (california Llc),Federal Contracting,26808919
2021-01-01,Distinctive Health Spectrum Care Jv,Federal Contracting,26798666
2021-01-01,San Diego Gas & Electric,Federal Contracting,26657105
2021-01-01,Tsm,Federal Contracting,26503612
2021-01-01,Integrated Data,Federal Contracting,26497473
2021-01-01,Armtec Defense Products,Federal Contracting,26406627
2021-01-01,Human Resources Research Organization (humrro),Federal Contracting,26301223
2021-01-01,Gryphon L.c,Federal Contracting,26285273
2021-01-01,Performant Recovery,Federal Contracting,26255245
2021-01-01,Gideon Contracting,Federal Contracting,26223167
2021-01-01,G 2 Software,Federal Contracting,25823140
2021-01-01,Lockheed Martin,Federal Contracting,25816234
2021-01-01,Penguin Computing,Federal Contracting,25618694
2021-01-01,San Diego Convention Center,Federal Contracting,25497965
2021-01-01,Austal,Federal Contracting,25440653
2021-01-01,Vectrus,Federal Contracting,25134583
2021-01-01,Sunterra Produce Traders,Federal Contracting,25122545
2021-01-01,CACI,Federal Contracting,25095222
2021-01-01,Aechelon,Federal Contracting,25062961
2021-01-01,Forward Slope,Federal Contracting,24933552
2021-01-01,Walashek Industrial & Marine,Federal Contracting,24815829
2021-01-01,Highbury Defense,Federal Contracting,24803446
2021-01-01,Goodman Food Products,Federal Contracting,24761726
2021-01-01,Walsh,Federal Contracting,24707707
2021-01-01,Universities Space Research Association,Federal Contracting,24671213
2021-01-01,Empire Equipment,Federal Contracting,24520012
2021-01-01,Jacobs,Federal Contracting,24505031
2021-01-01,Intellisense,Federal Contracting,24362806
2021-01-01,Kbr Wyle,Federal Contracting,24311726
2021-01-01,Cape Environmental Management,Federal Contracting,24099324
2021-01-01,Boeing,Federal Contracting,23887812
2021-01-01,Varian Medical,Federal Contracting,23859369
2021-01-01,Leidos,Federal Contracting,23506665
2021-01-01,Systems Application &,Federal Contracting,23471607
2021-01-01,Hrl Laboratories,Federal Contracting,23447608
2021-01-01,Matson Navigation,Federal Contracting,23432214
2021-01-01,Jacobs,Federal Contracting,23325315
2021-01-01,Leidos,Federal Contracting,23264808
2021-01-01,Strategic Industry,Federal Contracting,23026668
2021-01-01,Qed,Federal Contracting,22811689
2021-01-01,Redwire Space,Federal Contracting,22791842
2021-01-01,Northrop Grumman,Federal Contracting,22717523
2021-01-01,American-paragon Protective,Federal Contracting,22625399
2021-01-01,Dpr-rq Construction,Federal Contracting,22588162
2021-01-01,Challenge Dairy Products,Federal Contracting,22558044
2021-01-01,Tapestry,Federal Contracting,22537245
2021-01-01,Millennium Space,Federal Contracting,22536795
2021-01-01,J & J Maintenance,Federal Contracting,22504767
2021-01-01,Vacco,Federal Contracting,22472492
2021-01-01,Axient,Federal Contracting,22270520
2021-01-01,Quantech,Federal Contracting,22237144
2021-01-01,String King Lacrosse,Federal Contracting,22114455
2021-01-01,Martin Brothers Construction,Federal Contracting,21996060
2021-01-01,Chemring Australia Pty,Federal Contracting,21983931
2021-01-01,Integrated Marine,Federal Contracting,21948125
2021-01-01,Ansible Government,Federal Contracting,21880580
2021-01-01,Leidos,Federal Contracting,21869688
2021-01-01,Hensel Phelps Construction,Federal Contracting,21676636
2021-01-01,Amn Healthcare,Federal Contracting,21590309
2021-01-01,Ellume,Federal Contracting,21470000
2021-01-01,Sygnos,Federal Contracting,21383323
2021-01-01,Herman Construction,Federal Contracting,21338773
2021-01-01,The Dutra,Federal Contracting,21074300
2021-01-01,General Dynamics Global Force,Federal Contracting,21018469
2021-01-01,Cmcs - T Simons Jv,Federal Contracting,20920900
2021-01-01,The Arora,Federal Contracting,20919370
2021-01-01,Fcn,Federal Contracting,20898243
2021-01-01,Certified Stainless,Federal Contracting,20759425
2021-01-01,Technica,Federal Contracting,20630838
2021-01-01,Northrop Grumman,Federal Contracting,20629989
2021-01-01,Ahtna-cdm Jv,Federal Contracting,20544510
2021-01-01,Leidos,Federal Contracting,20513136
2021-01-01,Centurum Information,Federal Contracting,20419057
2021-01-01,Alutiiq Logistics & Maintenance,Federal Contracting,20322624
2021-01-01,Ludford's,Federal Contracting,20098803
2021-01-01,Affordable Engineering,Federal Contracting,20030744
2021-01-01,Ross Construction,Federal Contracting,19881164
2021-01-01,Williams Aerospace & Manufacturing,Federal Contracting,19756765
2021-01-01,Mercury Defense,Federal Contracting,19668621
2021-01-01,Leidos,Federal Contracting,19661552
2021-01-01,Sea Pac Engineering,Federal Contracting,19606156
2021-01-01,Four Tribes,Federal Contracting,19312626
2021-01-01,Armtec Countermeasures,Federal Contracting,19271824
2021-01-01,Stellant,Federal Contracting,19265489
2021-01-01,Rockwell Collins Simulation & Training,Federal Contracting,19259200
2021-01-01,Lockheed Martin,Federal Contracting,19104697
2021-01-01,Saalex,Federal Contracting,18989173
2021-01-01,Dcx-chol,Federal Contracting,18809700
2021-01-01,Sustainment & Restoration,Federal Contracting,18785162
2021-01-01,Curtin Maritime,Federal Contracting,18577549
2021-01-01,Inspiritec,Federal Contracting,18507383
2021-01-01,Sun Valley Raisins Inc. A California,Federal Contracting,18445072
2021-01-01,Calibre,Federal Contracting,18300851
2021-01-01,G4s Secure (usa),Federal Contracting,18237774
2021-01-01,Carahsoft,Federal Contracting,17954152
2021-01-01,Bender Ccp,Federal Contracting,17939724
2021-01-01,Metis Flight Research Associates,Federal Contracting,17897912
2021-01-01,Southcoast Welding & Manufacturing,Federal Contracting,17686286
2021-01-01,Atac,Federal Contracting,17677801
2021-01-01,Spectrum,Federal Contracting,17649846
2021-01-01,Concourse,Federal Contracting,17630791
2021-01-01,Alpha Omega,Federal Contracting,17626108
2021-01-01,University California Los Angeles,Federal Contracting,17481550
2021-01-01,Mx Construction,Federal Contracting,17374416
2021-01-01,Kleinfelder - Stantec Usace A Joint Venture,Federal Contracting,17295385
2021-01-01,Marvin Engineering,Federal Contracting,17039175
2021-01-01,Raytheon,Federal Contracting,17019260
2021-01-01,Microsoft,Federal Contracting,17003787
2021-01-01,Teledyne Defense Electronics,Federal Contracting,16900023
2021-01-01,Stg,Federal Contracting,16852257
2021-01-01,Tyto Government,Federal Contracting,16829581
2021-01-01,Laboratory Corporation,Federal Contracting,16818513
2021-01-01,Call Henry,Federal Contracting,16800418
2021-01-01,Advantedge,Federal Contracting,16776969
2021-01-01,Omni2max,Federal Contracting,16735544
2021-01-01,Morgan Business Consulting,Federal Contracting,16729647
2021-01-01,Centerplate,Federal Contracting,16663792
2021-01-01,Lead Builders,Federal Contracting,16661964
2021-01-01,Seven Corners,Federal Contracting,16497834
2021-01-01,Alutiiq Information Management,Federal Contracting,16477030
2021-01-01,Metropolitan Interpreters & Translators,Federal Contracting,16397744
2021-01-01,Associated Health Professionals,Federal Contracting,16365414
2021-01-01,Chugach Education,Federal Contracting,16215284
2021-01-01,Emergent,Federal Contracting,16127620
2021-01-01,Patricia I. Romero,Federal Contracting,16124464
2021-01-01,Pinnacle Petroleum,Federal Contracting,16012573
2021-01-01,Information,Federal Contracting,15955899
2021-01-01,Kbr Wyle,Federal Contracting,15931631
2021-01-01,Virtual Computing,Federal Contracting,15844936
2021-01-01,Analytical Mechanics Associates,Federal Contracting,15780365
2021-01-01,Gpc Consolidated Reporting,Federal Contracting,15775678
2021-01-01,S. J. Amoroso Construction,Federal Contracting,15729244
2021-01-01,Kratos Space & Missile Defense,Federal Contracting,15698470
2021-01-01,Honeywell,Federal Contracting,15664334
2021-01-01,Herman/jcg Co Jv,Federal Contracting,15613352
2021-01-01,Helix Op,Federal Contracting,15585290
2021-01-01,Legend Construction Painting,Federal Contracting,15554659
2021-01-01,Agile Six Applications,Federal Contracting,15450339
2021-01-01,Oceaneering,Federal Contracting,15409892
2021-01-01,C4 Planning,Federal Contracting,15384917
2021-01-01,Chugach Consolidated,Federal Contracting,15349174
2021-01-01,Sevatec,Federal Contracting,15348259
2021-01-01,V. Lopez Jr. & Sons General Engineering Contractors,Federal Contracting,15279980
2021-01-01,Ca Dept Rehabilitation,Federal Contracting,15159178
2021-01-01,Luke & Associates,Federal Contracting,15158639
2021-01-01,Coffman Specialties,Federal Contracting,15058349
2021-01-01,Kjs Support Joint Venture,Federal Contracting,15014409
2021-01-01,Uh-oh Labs,Federal Contracting,14982258
2021-01-01,Nova,Federal Contracting,14969716
2021-01-01,Ln Curtis & Sons,Federal Contracting,14935448
2021-01-01,Creek,Federal Contracting,14919053
2021-01-01,James Fisher,Federal Contracting,14884693
2021-01-01,Alliant Insurance,Federal Contracting,14875297
2021-01-01,Arete Associates,Federal Contracting,14776589
2021-01-01,At&t,Federal Contracting,14740149
2021-01-01,Geo Reentry,Federal Contracting,14728109
2021-01-01,Ean,Federal Contracting,14658123
2021-01-01,R3 Strategic Support,Federal Contracting,14546951
2021-01-01,Veolia Water West Operating,Federal Contracting,14342291
2021-01-01,Mcclellan Jet,Federal Contracting,14323246
2021-01-01,National Marine Mammal Foundation,Federal Contracting,14218330
2021-01-01,United American Indian Involvement,Federal Contracting,14113685
2021-01-01,Exponent,Federal Contracting,14043368
2021-01-01,Falcon Fuels,Federal Contracting,13989652
2021-01-01,Matrix Providers,Federal Contracting,13978411
2021-01-01,Ameres,Federal Contracting,13965755
2021-01-01,Valley Tech,Federal Contracting,13961558
2021-01-01,Freeman Riverside,Federal Contracting,13948180
2021-01-01,Scientific Research,Federal Contracting,13942039
2021-01-01,Clipper Oil,Federal Contracting,13930911
2021-01-01,Rohr,Federal Contracting,13918777
2021-01-01,Quest Diagnostics Nichols Institute,Federal Contracting,13905000
2021-01-01,Criterion,Federal Contracting,13888701
2021-01-01,Rlf Sherlock Smith And Adams Jv,Federal Contracting,13868304
2021-01-01,Raytheon,Federal Contracting,13857988
2021-01-01,GDIT,Federal Contracting,13856466
2021-01-01,United Support,Federal Contracting,13843026
2021-01-01,Aerometals,Federal Contracting,13799946
2021-01-01,Pacific Dredge Construction,Federal Contracting,13776107
2021-01-01,Stottler Henke Associates,Federal Contracting,13768681
2021-01-01,Paragon Professional,Federal Contracting,13716067
2021-01-01,Bcss,Federal Contracting,13709802
2021-01-01,Insight,Federal Contracting,13662652
2021-01-01,The Cameron Bell,Federal Contracting,13659044
2021-01-01,Peter Vander Werff Construction,Federal Contracting,13602641
2021-01-01,Provizor,Federal Contracting,13583314
2021-01-01,Anduril,Federal Contracting,13582250
2021-01-01,Enterprise Resource Planning,Federal Contracting,13506226
2021-01-01,Ignited,Federal Contracting,13506119
2021-01-01,Northrop Grumman,Federal Contracting,13501375
2021-01-01,Gartner,Federal Contracting,13419252
2021-01-01,Pacific-gulf Marine,Federal Contracting,13407141
2021-01-01,Meissner Filtration Products,Federal Contracting,13392790
2021-01-01,Edwards Lifesciences,Federal Contracting,13386660
2021-01-01,Raytheon,Federal Contracting,13312014
2021-01-01,Hf,Federal Contracting,13297192
2021-01-01,Pacific Consolidated,Federal Contracting,13287956
2021-01-01,Mesa Biotech,Federal Contracting,13286095
2021-01-01,San Diego American Indian Health Center,Federal Contracting,13195490
2021-01-01,Bilbro Construction,Federal Contracting,13135069
2021-01-01,Jxr Constructors,Federal Contracting,12818206
2021-01-01,Environmental Quality Management,Federal Contracting,12746690
2021-01-01,Rix,Federal Contracting,12736735
2021-01-01,Conclusive,Federal Contracting,12733549
2021-01-01,Ecc Environmental,Federal Contracting,12689072
2021-01-01,Integral Aerospace,Federal Contracting,12681552
2021-01-01,Visby Medical,Federal Contracting,12660047
2021-01-01,Kal Architects,Federal Contracting,12628581
2021-01-01,King Nutronics,Federal Contracting,12566225
2021-01-01,Neurocrine Biosciences,Federal Contracting,12561094
2021-01-01,Agfa Healthcare,Federal Contracting,12558085
2021-01-01,Franklin Young,Federal Contracting,12546429
2021-01-01,King,Federal Contracting,12517438
2021-01-01,Redhorse,Federal Contracting,12472135
2021-01-01,Reveal Imaging,Federal Contracting,12446011
2021-01-01,Artemis Consulting,Federal Contracting,12445746
2021-01-01,Netcentric,Federal Contracting,12417550
2021-01-01,CACI,Federal Contracting,12410782
2021-01-01,Aecom,Federal Contracting,12393760
2021-01-01,Freedom Photonics,Federal Contracting,12368590
2021-01-01,Alvarez,Federal Contracting,12368050
2021-01-01,Frontier,Federal Contracting,12151252
2021-01-01,Trellisware,Federal Contracting,12036292
2021-01-01,King & George,Federal Contracting,11994791
2021-01-01,Inflammatix,Federal Contracting,11953772
2021-01-01,Model 1 Commercial Vehicles,Federal Contracting,11950691
2021-01-01,Herback General Engineering,Federal Contracting,11925939
2021-01-01,Nexsys Electronics,Federal Contracting,11876016
2021-01-01,Gilead Sciences,Federal Contracting,11824614
2021-01-01,Defense Base,Federal Contracting,11787413
2021-01-01,Delphinus Engineering,Federal Contracting,11780301
2021-01-01,Add,Federal Contracting,11749000
2021-01-01,Emc,Federal Contracting,11677921
2021-01-01,Accent Controls,Federal Contracting,11645341
2021-01-01,Pacific Investment Management,Federal Contracting,11639653
2021-01-01,Cm Construction,Federal Contracting,11607197
2021-01-01,Vinyl,Federal Contracting,11603436
2021-01-01,Thundercat,Federal Contracting,11595223
2021-01-01,Bluewater Management,Federal Contracting,11594286
2021-01-01,Pd,Federal Contracting,11531209
2021-01-01,Vt Milcom,Federal Contracting,11503651
2021-01-01,Es3 Prime Logistics,Federal Contracting,11472682
2021-01-01,Cka,Federal Contracting,11465857
2021-01-01,Csra,Federal Contracting,11441058
2021-01-01,Schneider Electric Buildings Americas,Federal Contracting,11431651
2021-01-01,Brandes Associates,Federal Contracting,11420654
2021-01-01,G2 Ops,Federal Contracting,11419624
2021-01-01,North Bay Rehabilitation,Federal Contracting,11357167
2021-01-01,Rei,Federal Contracting,11353314
2021-01-01,Johnson Controls Government,Federal Contracting,11351375
2021-01-01,Microwave Power Products,Federal Contracting,11346980
2021-01-01,Cornerstone Research,Federal Contracting,11346487
2021-01-01,Conrad Llp,Federal Contracting,11318515
2021-01-01,Paramedics Un,Federal Contracting,11313505
2021-01-01,Minact,Federal Contracting,11284016
2021-01-01,Clearavenue,Federal Contracting,11277788
2021-01-01,Helix Electric,Federal Contracting,11271329
2021-01-01,Weston,Federal Contracting,11238392
2021-01-01,Astra Space Operations,Federal Contracting,11211000
2021-01-01,Patriot Construction,Federal Contracting,11162694
2021-01-01,Aardvark,Federal Contracting,11161731
2021-01-01,Durable Good-men Jv,Federal Contracting,11143719
2021-01-01,Diasorin Molecular,Federal Contracting,11053984
2021-01-01,Pacific Ink,Federal Contracting,11053395
2021-01-01,Kros-wise,Federal Contracting,11032915
2022-01-01,Health Net,Federal Contracting,3530805878
2022-01-01,Lawrence Livermore,Federal Contracting,2801085582
2022-01-01,California Institute,Federal Contracting,2563491347
2022-01-01,National Steel Shipbuilding,Federal Contracting,2238888587
2022-01-01,General Atomics,Federal Contracting,1938714865
2022-01-01,Ihealth Labs,Federal Contracting,1774999987
2022-01-01,Lockheed Martin,Federal Contracting,1660421342
2022-01-01,SpaceX,Federal Contracting,1626417929
2022-01-01,UC Regents,Federal Contracting,1330799515
2022-01-01,Boeing,Federal Contracting,1325228130
2022-01-01,Raytheon,Federal Contracting,1204910834
2022-01-01,Aerospace,Federal Contracting,1106734572
2022-01-01,Northrop Grumman,Federal Contracting,940305080
2022-01-01,QTC Medical,Federal Contracting,929076819
2022-01-01,Stanford,Federal Contracting,676749054
2022-01-01,Quidel,Federal Contracting,607525396
2022-01-01,Vitol Aviation,Federal Contracting,550603135
2022-01-01,Lockheed Martin,Federal Contracting,538563170
2022-01-01,Northrop Grumman,Federal Contracting,501796568
