date,name,category,value
2021-01-01,Science Applications,Federal Contracting,213921891
2021-01-01,Medical Science & Computing,Federal Contracting,211104308
2021-01-01,Maximus,Federal Contracting,188952995
2021-01-01,Thales Defense &,Federal Contracting,180400258
2021-01-01,Kbr Wyle,Federal Contracting,162712461
2021-01-01,MITRE,Federal Contracting,159781059
2021-01-01,Vera Institute Justice,Federal Contracting,158010573
2021-01-01,T-rex,Federal Contracting,149783727
2021-01-01,Raytheon,Federal Contracting,149051147
2021-01-01,The Boston Consulting,Federal Contracting,144618430
2021-01-01,Tista Science,Federal Contracting,140148528
2021-01-01,Cgi,Federal Contracting,139233643
2021-01-01,Leidos,Federal Contracting,132936405
2021-01-01,Leidos,Federal Contracting,132562978
2021-01-01,Colossal Contracting,Federal Contracting,132532906
2021-01-01,Dovel,Federal Contracting,132397830
2021-01-01,Peraton,Federal Contracting,130209147
2021-01-01,Abt Global,Federal Contracting,128342258
2021-01-01,GDIT,Federal Contracting,124668874
2021-01-01,Kbr Wyle,Federal Contracting,122308974
2021-01-01,Jacobs,Federal Contracting,121591997
2021-01-01,Smartronix,Federal Contracting,120188196
2021-01-01,Association Universities For Research In Astronomy,Federal Contracting,119973370
2021-01-01,Carahsoft,Federal Contracting,119170967
2021-01-01,CACI,Federal Contracting,117141586
2021-01-01,Leidos,Federal Contracting,112636873
2021-01-01,Peraton,Federal Contracting,111987705
2021-01-01,Reli,Federal Contracting,108337414
2021-01-01,Retractable,Federal Contracting,104902175
2021-01-01,Technical Resources,Federal Contracting,100253087
2021-01-01,Csra,Federal Contracting,100169887
2021-01-01,V3gate,Federal Contracting,99043897
2021-01-01,Leidos,Federal Contracting,97792865
2021-01-01,Verizon Business Network,Federal Contracting,94507479
2021-01-01,Clark Construction,Federal Contracting,91207851
2021-01-01,Ventech,Federal Contracting,88770997
2021-01-01,Dell L.p,Federal Contracting,85839203
2021-01-01,Ntt Data Fedhealth,Federal Contracting,85644317
2021-01-01,Lockheed Martin,Federal Contracting,85354433
2021-01-01,CACI,Federal Contracting,84671499
2021-01-01,The Emmes,Federal Contracting,84138237
2021-01-01,Precise,Federal Contracting,83786868
2021-01-01,J.f. Taylor,Federal Contracting,82690070
2021-01-01,Tribal,Federal Contracting,82132836
2021-01-01,Digital Management,Federal Contracting,80342659
2021-01-01,Northrop Grumman,Federal Contracting,80303862
2021-01-01,Executive Information,Federal Contracting,80103005
2021-01-01,Odp Business,Federal Contracting,79299641
2021-01-01,American Electronic Warfare Associates,Federal Contracting,79205673
2021-01-01,Arctic Slope Technical,Federal Contracting,78506753
2021-01-01,ManTech,Federal Contracting,77867952
2021-01-01,Cepheid,Federal Contracting,77059565
2021-01-01,Phacil,Federal Contracting,74192917
2021-01-01,Axle Informatics,Federal Contracting,72362510
2021-01-01,Dell Marketing L.p,Federal Contracting,70865416
2021-01-01,Newwave Telecom,Federal Contracting,70442378
2021-01-01,Dyncorp,Federal Contracting,70426706
2021-01-01,Dlh,Federal Contracting,69913562
2021-01-01,Grunley Construction,Federal Contracting,68901798
2021-01-01,Qlarant Integrity,Federal Contracting,67936739
2021-01-01,Raytheon,Federal Contracting,66086491
2021-01-01,Leidos,Federal Contracting,65611622
2021-01-01,Earth Resources,Federal Contracting,65049512
2021-01-01,Deloitte,Federal Contracting,64907891
2021-01-01,Smiths Detection,Federal Contracting,64756172
2021-01-01,Red River,Federal Contracting,63861000
2021-01-01,Sparksoft,Federal Contracting,62882081
2021-01-01,Enlighten It Consulting,Federal Contracting,62070071
2021-01-01,Iq,Federal Contracting,61820448
2021-01-01,Guidehouse Llp,Federal Contracting,61445287
2021-01-01,Cognosante,Federal Contracting,61242521
2021-01-01,Vae,Federal Contracting,60636651
2021-01-01,Adnet,Federal Contracting,59863008
2021-01-01,Potomac Electric Power,Federal Contracting,58587625
2021-01-01,Alcyon Technical (ats) Jv,Federal Contracting,58576523
2021-01-01,Sos,Federal Contracting,58053650
2021-01-01,Balfour Beatty Construction,Federal Contracting,57795000
2021-01-01,Thundercat,Federal Contracting,57081601
2021-01-01,Sirius,Federal Contracting,56684301
2021-01-01,Manhattan Torcon A Joint Venture,Federal Contracting,56509286
2021-01-01,CACI,Federal Contracting,55941104
2021-01-01,Valneva,Federal Contracting,53538814
2021-01-01,Paragon,Federal Contracting,53214604
2021-01-01,Resource Management Concepts,Federal Contracting,52995474
2021-01-01,Four Points,Federal Contracting,52691380
2021-01-01,Emergent,Federal Contracting,52657832
2021-01-01,Icf,Federal Contracting,52643412
2021-01-01,Microsoft,Federal Contracting,52360908
2021-01-01,The Mil,Federal Contracting,51657644
2021-01-01,Imagine One & Management,Federal Contracting,51617184
2021-01-01,Becton Dickinson,Federal Contracting,51611492
2021-01-01,Viasat,Federal Contracting,51148268
2021-01-01,Honeywell,Federal Contracting,51134511
2021-01-01,Spalding Consulting,Federal Contracting,50298662
2021-01-01,As D,Federal Contracting,50154269
2021-01-01,Arinc,Federal Contracting,49813595
2021-01-01,Att Mobility,Federal Contracting,49644240
2021-01-01,Orbital Sciences,Federal Contracting,49636894
2021-01-01,Melwood Horticultural Training Center,Federal Contracting,49250571
2021-01-01,Asrc,Federal Contracting,48354776
2021-01-01,Bl Harbert,Federal Contracting,48302705
2021-01-01,Integral,Federal Contracting,48243420
2021-01-01,Trax,Federal Contracting,48229959
2021-01-01,Business Integra,Federal Contracting,48216137
2021-01-01,New Tech,Federal Contracting,47778169
2021-01-01,Marshall Communications,Federal Contracting,47413017
2021-01-01,Hydrogeologic,Federal Contracting,47169401
2021-01-01,Guidehouse Digital,Federal Contracting,46496192
2021-01-01,Lb & B Associates,Federal Contracting,45825374
2021-01-01,Dlt,Federal Contracting,44829677
2021-01-01,Sabre,Federal Contracting,44694691
2021-01-01,Csp,Federal Contracting,44122944
2021-01-01,GDIT,Federal Contracting,43843869
2021-01-01,Paradyme,Federal Contracting,43699884
2021-01-01,Hendall,Federal Contracting,43677117
2021-01-01,Blue Tech,Federal Contracting,43485023
2021-01-01,Keenan Ft Detrick Energy,Federal Contracting,43080293
2021-01-01,Equifax Workforce,Federal Contracting,42727132
2021-01-01,Healthapt,Federal Contracting,42248849
2021-01-01,J & J Maintenance,Federal Contracting,42179375
2021-01-01,Advanced Alliant Team Limited Partnership,Federal Contracting,41645596
2021-01-01,Countertrade Products,Federal Contracting,41420308
2021-01-01,Pae Applied,Federal Contracting,41113638
2021-01-01,Johns Hopkins,Federal Contracting,40578783
2021-01-01,Ventech,Federal Contracting,40487726
2021-01-01,Bellese,Federal Contracting,39969340
2021-01-01,Aerospace,Federal Contracting,39822322
2021-01-01,Charles River Laboratories,Federal Contracting,39554990
2021-01-01,Mag Ds,Federal Contracting,39064417
2021-01-01,Hii Mission,Federal Contracting,38993989
2021-01-01,Phoenix,Federal Contracting,38964263
2021-01-01,Four,Federal Contracting,38923648
2021-01-01,Octo Consulting,Federal Contracting,38340483
2021-01-01,Data Computer Corporation,Federal Contracting,38107094
2021-01-01,Softrams,Federal Contracting,38014889
2021-01-01,Sev1tech,Federal Contracting,37975054
2021-01-01,Research Triangle Institute,Federal Contracting,37807259
2021-01-01,University Maryland College Park,Federal Contracting,37545783
2021-01-01,Janus Research,Federal Contracting,37491052
2021-01-01,Customer Value Partners,Federal Contracting,37153569
2021-01-01,Tekla Research,Federal Contracting,36952559
2021-01-01,Impaq,Federal Contracting,36813745
2021-01-01,Industries For Blind Visually Impaired,Federal Contracting,36726277
2021-01-01,National Collegiate Inventors & Innovators,Federal Contracting,36313185
2021-01-01,Amar Health It,Federal Contracting,36093483
2021-01-01,Lcg,Federal Contracting,36031424
2021-01-01,August Schell,Federal Contracting,35674321
2021-01-01,Incentive,Federal Contracting,35093159
2021-01-01,Chags Health Information,Federal Contracting,34976701
2021-01-01,L-3 Chesapeake Sciences,Federal Contracting,34896095
2021-01-01,Avian,Federal Contracting,34855205
2021-01-01,Crosby Marketing Communications,Federal Contracting,34597054
2021-01-01,Techniko,Federal Contracting,34291484
2021-01-01,Spatial Front,Federal Contracting,34054142
2021-01-01,Ec America,Federal Contracting,33723627
2021-01-01,Bcg,Federal Contracting,33390607
2021-01-01,Ace Electronics Defense,Federal Contracting,33298846
2021-01-01,Sapient Government,Federal Contracting,33169294
2021-01-01,Ecs,Federal Contracting,33099362
2021-01-01,Next Phase,Federal Contracting,33092848
2021-01-01,Norseman,Federal Contracting,32943391
2021-01-01,Ad Hoc,Federal Contracting,32922979
2021-01-01,Telecommunication,Federal Contracting,32415824
2021-01-01,Kbr Wyle,Federal Contracting,32413499
2021-01-01,Remedybiz,Federal Contracting,32383573
2021-01-01,Blind Maryland,Federal Contracting,32147548
2021-01-01,Mathematica,Federal Contracting,32118874
2021-01-01,Dai Global,Federal Contracting,32050472
2021-01-01,Bell Boeing Joint Project Office,Federal Contracting,31880685
2021-01-01,Collabralink,Federal Contracting,31875615
2021-01-01,Turner Construction,Federal Contracting,31768618
2021-01-01,Palladian Partners,Federal Contracting,31468500
2021-01-01,Trident Vantage,Federal Contracting,31228256
2021-01-01,Axient,Federal Contracting,31169957
2021-01-01,Cdw Government,Federal Contracting,30832901
2021-01-01,Motorola,Federal Contracting,30813763
2021-01-01,Danya,Federal Contracting,30310599
2021-01-01,Sudano's Produce,Federal Contracting,29982606
2021-01-01,Parsons Government,Federal Contracting,29927421
2021-01-01,Fisher Bioservices,Federal Contracting,29756459
2021-01-01,Government Acquisitions,Federal Contracting,29712196
2021-01-01,Triple Canopy,Federal Contracting,29631292
2021-01-01,Enterprise,Federal Contracting,29463864
2021-01-01,Metgreen,Federal Contracting,29460764
2021-01-01,Laulima Government,Federal Contracting,29454028
2021-01-01,Lockheed Martin,Federal Contracting,29434444
2021-01-01,Mathematica,Federal Contracting,29263090
2021-01-01,The Survice Engineering,Federal Contracting,29236838
2021-01-01,Strategic Institute,Federal Contracting,28998482
2021-01-01,Oracle America,Federal Contracting,28918015
2021-01-01,Thirdpacket,Federal Contracting,28581222
2021-01-01,GDIT,Federal Contracting,28414727
2021-01-01,Raytheon,Federal Contracting,28372998
2021-01-01,Northrop Grumman,Federal Contracting,28347542
2021-01-01,Emc,Federal Contracting,28313280
2021-01-01,Safeguard,Federal Contracting,28307452
2021-01-01,Opr,Federal Contracting,28285287
2021-01-01,Bowhead Mission,Federal Contracting,28019759
2021-01-01,Avaya,Federal Contracting,27584277
2021-01-01,L1,Federal Contracting,27503575
2021-01-01,Affigent,Federal Contracting,27476843
2021-01-01,I. M,Federal Contracting,27264529
2021-01-01,Naval,Federal Contracting,26579557
2021-01-01,Tote,Federal Contracting,26464207
2021-01-01,The Logistics,Federal Contracting,26108020
2021-01-01,Gama-1,Federal Contracting,26046920
2021-01-01,Belt Built Cfm Joint Venture,Federal Contracting,25917225
2021-01-01,Bluehalo Labs,Federal Contracting,25901356
2021-01-01,Crl,Federal Contracting,25815383
2021-01-01,Aviation Engineering,Federal Contracting,25688806
2021-01-01,Nava Pbc,Federal Contracting,25487745
2021-01-01,Vectrus,Federal Contracting,25367351
2021-01-01,Nih Bayview Acquisition,Federal Contracting,25318207
2021-01-01,GDIT,Federal Contracting,25234153
2021-01-01,Rivertech,Federal Contracting,25081343
2021-01-01,Jbs,Federal Contracting,25048351
2021-01-01,Myers & Stauffer Lc,Federal Contracting,24879716
2021-01-01,Whiting-turner Contracting Company,Federal Contracting,24733963
2021-01-01,Asrc Data Network,Federal Contracting,24640692
2021-01-01,Iap World,Federal Contracting,24631767
2021-01-01,Enterprise Resource Planning,Federal Contracting,24549557
2021-01-01,Noblis,Federal Contracting,24374844
2021-01-01,Data Analysts,Federal Contracting,24246079
2021-01-01,Imsolutions,Federal Contracting,24158172
2021-01-01,Social & Scientific,Federal Contracting,24126766
2021-01-01,Georgia Tech Applied Research,Federal Contracting,24085809
2021-01-01,Akima Support Operations,Federal Contracting,24018316
2021-01-01,Dcs,Federal Contracting,23835423
2021-01-01,Environmental Research Institute,Federal Contracting,23730780
2021-01-01,Highrise Consulting,Federal Contracting,23631468
2021-01-01,Valiant Government,Federal Contracting,23544379
2021-01-01,Cherokee Nation Strategic Programs,Federal Contracting,23520645
2021-01-01,General Dynamics One Source,Federal Contracting,23484557
2021-01-01,Eagle,Federal Contracting,23365344
2021-01-01,The Keyw,Federal Contracting,23353577
2021-01-01,Skookum Educational Programs,Federal Contracting,23351755
2021-01-01,Penobscot Support,Federal Contracting,23330200
2021-01-01,At&t,Federal Contracting,23300083
2021-01-01,National Associates,Federal Contracting,23268819
2021-01-01,Northrop Grumman,Federal Contracting,23228101
2021-01-01,Rbc,Federal Contracting,23141610
2021-01-01,Management & Training,Federal Contracting,22972702
2021-01-01,Array Information,Federal Contracting,22940283
2021-01-01,Dsfederal,Federal Contracting,22914518
2021-01-01,Ati Government,Federal Contracting,22873287
2021-01-01,Essex Management,Federal Contracting,22843230
2021-01-01,Ea-baker Jv,Federal Contracting,22794559
2021-01-01,Precise Software,Federal Contracting,22539437
2021-01-01,Asrc Professional,Federal Contracting,22533057
2021-01-01,Leidos,Federal Contracting,22477054
2021-01-01,Eagle Health,Federal Contracting,22064949
2021-01-01,Tactical & Survival Specialties,Federal Contracting,22047024
2021-01-01,Abbtech Professional Resources,Federal Contracting,21956530
2021-01-01,Johnson Controls Building Automation,Federal Contracting,21938816
2021-01-01,Asrc Field,Federal Contracting,21900517
2021-01-01,Semanticbits,Federal Contracting,21725993
2021-01-01,Index Analytics,Federal Contracting,21394039
2021-01-01,Dnt,Federal Contracting,21178220
2021-01-01,Fearless,Federal Contracting,21121500
2021-01-01,Dhpc,Federal Contracting,21111126
2021-01-01,Cdo,Federal Contracting,21059770
2021-01-01,Cda,Federal Contracting,21048581
2021-01-01,Vane Line Bunkering,Federal Contracting,20924117
2021-01-01,Ace Maintenance &,Federal Contracting,20797504
2021-01-01,Excet,Federal Contracting,20762739
2021-01-01,Expression Networks,Federal Contracting,20664001
2021-01-01,Sts Training,Federal Contracting,20610545
2021-01-01,Aranea,Federal Contracting,20588145
2021-01-01,The Bizzell,Federal Contracting,20465885
2021-01-01,Silver Lake Construction,Federal Contracting,20415782
2021-01-01,Infozen,Federal Contracting,20276510
2021-01-01,Blue Water Thinking,Federal Contracting,20215858
2021-01-01,Your Recruiting,Federal Contracting,20133234
2021-01-01,Scitech,Federal Contracting,20131330
2021-01-01,Solipsys,Federal Contracting,20023722
2021-01-01,Digital Infuzion,Federal Contracting,19983083
2021-01-01,P.j.k. Food,Federal Contracting,19946503
2021-01-01,Digiflight,Federal Contracting,19903624
2021-01-01,Management Consulting,Federal Contracting,19880158
2021-01-01,Phoenix Trading,Federal Contracting,19874848
2021-01-01,Psi Pax,Federal Contracting,19858065
2021-01-01,At&t Mobility Accounts,Federal Contracting,19808233
2021-01-01,Audacious Inquiry,Federal Contracting,19803330
2021-01-01,Teksynap,Federal Contracting,19766163
2021-01-01,Qbase,Federal Contracting,19698843
2021-01-01,Validatek-citi,Federal Contracting,19679745
2021-01-01,Ritenet,Federal Contracting,19630288
2021-01-01,Ctis,Federal Contracting,19557635
2021-01-01,Harmonia,Federal Contracting,19408035
2021-01-01,Stg,Federal Contracting,19405891
2021-01-01,Compass,Federal Contracting,19253298
2021-01-01,Dynaxys,Federal Contracting,19250631
2021-01-01,Belcan Government,Federal Contracting,19145730
2021-01-01,Raytheon,Federal Contracting,19114116
2021-01-01,Reliance Test &,Federal Contracting,18925701
2021-01-01,Nimbus Consulting,Federal Contracting,18885712
2021-01-01,Govconnection,Federal Contracting,18784015
2021-01-01,Phillips,Federal Contracting,18755660
2021-01-01,Betah Associates,Federal Contracting,18722290
2021-01-01,Trace,Federal Contracting,18718323
2021-01-01,Occam,Federal Contracting,18621151
2021-01-01,Sierra Nevada,Federal Contracting,18576518
2021-01-01,Rct,Federal Contracting,18428212
2021-01-01,Dayton T. Brown,Federal Contracting,18296290
2021-01-01,Kbr Wyle,Federal Contracting,18279658
2021-01-01,Dela,Federal Contracting,18273341
2021-01-01,Oakland Consulting,Federal Contracting,18159515
2021-01-01,Gunnison Consulting,Federal Contracting,18156965
2021-01-01,Information Management,Federal Contracting,18155236
2021-01-01,Diversified Contracting,Federal Contracting,18088449
2021-01-01,Kiewit Infrastructure South,Federal Contracting,17998018
2021-01-01,Eagle Hill Consulting,Federal Contracting,17980592
2021-01-01,Ventera,Federal Contracting,17979195
2021-01-01,Booz Allen,Federal Contracting,17714426
2021-01-01,Presidio Government,Federal Contracting,17676265
2021-01-01,Rohde & Schwarz,Federal Contracting,17630842
2021-01-01,National Opinion Research Center,Federal Contracting,17619463
2021-01-01,Variq,Federal Contracting,17605642
2021-01-01,Sterling Computers,Federal Contracting,17592695
2021-01-01,Global Science &,Federal Contracting,17579872
2021-01-01,Acentra Health,Federal Contracting,17510955
2021-01-01,Scope Infotech,Federal Contracting,17491242
2021-01-01,Cellco Partnership,Federal Contracting,17482522
2021-01-01,Encompass,Federal Contracting,17477069
2021-01-01,The Royster,Federal Contracting,17409667
2021-01-01,Pioneering Decisive,Federal Contracting,17396373
2021-01-01,Ba-zai Jv,Federal Contracting,17176517
2021-01-01,Greenfield Engineering,Federal Contracting,17154701
2021-01-01,Systems Plus,Federal Contracting,17144408
2021-01-01,Tantus,Federal Contracting,17135197
2021-01-01,American Programs,Federal Contracting,17105498
2021-01-01,City Light & Power Aberdeen,Federal Contracting,17029929
2021-01-01,Tex/am Construction,Federal Contracting,17028840
2021-01-01,Equifax Information,Federal Contracting,17011930
2021-01-01,Honeywell Building Ses,Federal Contracting,16986747
2021-01-01,Gryphon Marine,Federal Contracting,16877753
2021-01-01,Johnson Controls Government,Federal Contracting,16788438
2021-01-01,Panum Telecom,Federal Contracting,16773120
2021-01-01,Broadleaf,Federal Contracting,16738558
2021-01-01,Science &,Federal Contracting,16712371
2021-01-01,Iworks,Federal Contracting,16686139
2021-01-01,Alvarez,Federal Contracting,16572774
2021-01-01,Scientific Consulting,Federal Contracting,16570050
2021-01-01,Arctic Slope Mission,Federal Contracting,16568643
2021-01-01,Lockheed Martin,Federal Contracting,16517986
2021-01-01,Systems Integration,Federal Contracting,16514873
2021-01-01,Unisys,Federal Contracting,16438126
2021-01-01,Synergy,Federal Contracting,16370831
2021-01-01,Hamilton Pacific Chamberlain,Federal Contracting,16367125
2021-01-01,Bowhead Business,Federal Contracting,16352505
2021-01-01,Dakota Consulting,Federal Contracting,16339922
2021-01-01,Schuyler Line Navigation,Federal Contracting,16301454
2021-01-01,Avian-precise,Federal Contracting,16278018
2021-01-01,Coherent Technical,Federal Contracting,16266677
2021-01-01,K Neal Trucks,Federal Contracting,16260941
2021-01-01,Skyward It,Federal Contracting,16077473
2021-01-01,Asrc Communications,Federal Contracting,16039184
2021-01-01,Ausley Associates,Federal Contracting,15989775
2021-01-01,Priority One,Federal Contracting,15964875
2021-01-01,Central Kenworth,Federal Contracting,15954807
2021-01-01,Riva,Federal Contracting,15925537
2021-01-01,Jade Creek Construction,Federal Contracting,15898315
2021-01-01,Technology,Federal Contracting,15845518
2021-01-01,Alutiiq,Federal Contracting,15778336
2021-01-01,Solutions By Design Ii,Federal Contracting,15777652
2021-01-01,Systematic,Federal Contracting,15749740
2021-01-01,Mriglobal,Federal Contracting,15731028
2021-01-01,Gp Strategies,Federal Contracting,15720637
2021-01-01,Novavax,Federal Contracting,15718275
2021-01-01,Weeks Marine,Federal Contracting,15697708
2021-01-01,Immixtechnology,Federal Contracting,15644402
2021-01-01,Peraton,Federal Contracting,15618991
2021-01-01,Distributed,Federal Contracting,15610937
2021-01-01,Sewp,Federal Contracting,15602275
2021-01-01,American Water Operations Maintenance,Federal Contracting,15555363
2021-01-01,Qed,Federal Contracting,15433374
2021-01-01,Mpf-zai,Federal Contracting,15417351
2021-01-01,Powertrain,Federal Contracting,15251820
2021-01-01,Spectrum Healthcare Resources,Federal Contracting,15223361
2021-01-01,Brillient,Federal Contracting,15209269
2021-01-01,University Maryland Baltimore,Federal Contracting,15169573
2021-01-01,Iap Worldwide,Federal Contracting,15161218
2021-01-01,Cubic Digital Intelligence,Federal Contracting,15132035
2021-01-01,Transportation Management,Federal Contracting,15105813
2021-01-01,Inuteq,Federal Contracting,15005658
2021-01-01,Palantir,Federal Contracting,14888532
2021-01-01,Biocomx,Federal Contracting,14871750
2021-01-01,Agile Defense,Federal Contracting,14774882
2021-01-01,Unissant,Federal Contracting,14744918
2021-01-01,Universities Space Research Association,Federal Contracting,14735839
2021-01-01,Ipkeys,Federal Contracting,14708267
2021-01-01,Drt Strategies,Federal Contracting,14699620
2021-01-01,Seventh Sense Consulting,Federal Contracting,14672404
2021-01-01,Fedstore,Federal Contracting,14594198
2021-01-01,Itegrity,Federal Contracting,14564949
2021-01-01,Abbott Molecular,Federal Contracting,14555453
2021-01-01,Language Select,Federal Contracting,14554023
2021-01-01,Asrc Data Networx,Federal Contracting,14549440
2021-01-01,ADS,Federal Contracting,14486767
2021-01-01,Abacus,Federal Contracting,14452232
2021-01-01,Foxhole,Federal Contracting,14409818
2021-01-01,Cypress-sbs Jv,Federal Contracting,14351866
2021-01-01,Optumserve,Federal Contracting,14273846
2021-01-01,Vectrus-j&j Facilities Support,Federal Contracting,14241005
2021-01-01,Apprio,Federal Contracting,14189487
2021-01-01,Matrix Providers,Federal Contracting,14134031
2021-01-01,Antech,Federal Contracting,14111299
2021-01-01,Cma,Federal Contracting,14091037
2021-01-01,Jacobs,Federal Contracting,14063107
2021-01-01,Ptsi Managed,Federal Contracting,14056426
2021-01-01,Northrop Grumman,Federal Contracting,14055466
2021-01-01,Applied Research Associates,Federal Contracting,14027129
2021-01-01,Metrostar,Federal Contracting,13993617
2021-01-01,Ventech,Federal Contracting,13986516
2021-01-01,Iron Vine,Federal Contracting,13985932
2021-01-01,Dark Wolf,Federal Contracting,13898241
2021-01-01,Ritz Construction,Federal Contracting,13896304
2021-01-01,Ag Jv,Federal Contracting,13893407
2021-01-01,Ripple Effect Communications,Federal Contracting,13879586
2021-01-01,Oneida Communications,Federal Contracting,13854067
2021-01-01,Etolin Strait Partners,Federal Contracting,13846267
2021-01-01,Chimes District Columbia,Federal Contracting,13824127
2021-01-01,Koniag,Federal Contracting,13802092
2021-01-01,Advanced Language,Federal Contracting,13739009
2021-01-01,Three Wire,Federal Contracting,13735188
2021-01-01,Medical Center Orthotics Prosthetics,Federal Contracting,13718799
2021-01-01,Intellibridge,Federal Contracting,13716499
2021-01-01,Fgs,Federal Contracting,13629507
2021-01-01,Abt Global,Federal Contracting,13570524
2021-01-01,Washington Gas Light,Federal Contracting,13533708
2021-01-01,Sigma Defense,Federal Contracting,13510123
2021-01-01,Goldenwolf - Ewingcole A Joint Venture,Federal Contracting,13492062
2021-01-01,Yulista Support,Federal Contracting,13468815
2021-01-01,Govsmart,Federal Contracting,13404610
2021-01-01,Amdex,Federal Contracting,13363565
2021-01-01,Emergent Manufacturing Operations Baltimore,Federal Contracting,13356707
2021-01-01,The Henry M. Jackson Foundation For Advancement Military Medicine,Federal Contracting,13334498
2021-01-01,Soft Tech Consulting,Federal Contracting,13327715
2021-01-01,Savvee,Federal Contracting,13319700
2021-01-01,Reveal Global Consulting,Federal Contracting,13279000
2021-01-01,Boeing,Federal Contracting,13246873
2021-01-01,Life Science Logistics,Federal Contracting,13229833
2021-01-01,Copper River,Federal Contracting,13227939
2021-01-01,Planet,Federal Contracting,13114722
2021-01-01,Biofactura,Federal Contracting,13021540
2021-01-01,Systems Application &,Federal Contracting,13013051
2021-01-01,Govcio,Federal Contracting,12976609
2021-01-01,Price Modern,Federal Contracting,12972150
2021-01-01,Valkyrie,Federal Contracting,12927577
2021-01-01,Flexion,Federal Contracting,12786273
2021-01-01,Copper River Information,Federal Contracting,12775738
2021-01-01,Westwind Computer Products,Federal Contracting,12688241
2021-01-01,Ea Engineering Science Inc. Pbc,Federal Contracting,12685452
2021-01-01,Kilda,Federal Contracting,12598192
2021-01-01,Bravium Consulting,Federal Contracting,12513973
2021-01-01,Cherokee Nation Mechanical,Federal Contracting,12512160
2021-01-01,Intelsat General Communications,Federal Contracting,12478375
2021-01-01,Mindfinders,Federal Contracting,12477912
2021-01-01,Metro Office,Federal Contracting,12398044
2021-01-01,Wildflower,Federal Contracting,12377083
2021-01-01,Akira,Federal Contracting,12313116
2021-01-01,Disys,Federal Contracting,12193065
2021-01-01,Yahya,Federal Contracting,12191050
2021-01-01,Arlluk,Federal Contracting,12145248
2021-01-01,Conquest,Federal Contracting,12145243
2021-01-01,Technical Engineering Support,Federal Contracting,12137844
2021-01-01,Hii Mission,Federal Contracting,12136095
2021-01-01,The Broad Institute,Federal Contracting,12131699
2021-01-01,Quality,Federal Contracting,12090967
2021-01-01,Wgl Energy,Federal Contracting,12085998
2021-01-01,Ses Space & Defense,Federal Contracting,12073069
2021-01-01,Strativia,Federal Contracting,12060099
2021-01-01,A Square,Federal Contracting,12060078
2022-01-01,Optum,Federal Contracting,5061788424
2022-01-01,Johns Hopkins,Federal Contracting,1583139191
2022-01-01,Leidos,Federal Contracting,981688131
2022-01-01,Hensel Phelps Construction,Federal Contracting,880048736
2022-01-01,Booz Allen,Federal Contracting,781877435
2022-01-01,Northrop Grumman,Federal Contracting,769033809
2022-01-01,GDIT,Federal Contracting,594758575
2022-01-01,Leidos,Federal Contracting,594056966
2022-01-01,Bae &,Federal Contracting,500479521
2022-01-01,Johns Hopkins,Federal Contracting,455731763
2022-01-01,International Business Machines,Federal Contracting,432700814
2022-01-01,Leidos,Federal Contracting,432343605
2022-01-01,Amentum,Federal Contracting,424642268
2022-01-01,Fcn,Federal Contracting,411695830
2022-01-01,Vertex Aerospace,Federal Contracting,379035302
2022-01-01,Westat,Federal Contracting,373305759
2022-01-01,Lockheed Martin,Federal Contracting,354493029
2022-01-01,Tcom L.p,Federal Contracting,332409069
2022-01-01,Northrop Grumman,Federal Contracting,316969498
2022-01-01,Deloitte,Federal Contracting,284321239
2022-01-01,Science Applications,Federal Contracting,266926788
2022-01-01,Textron,Federal Contracting,254788904
2022-01-01,Association Universities For Research In Astronomy,Federal Contracting,254507824
2022-01-01,Accenture Federal,Federal Contracting,225760117
2022-01-01,Science Applications,Federal Contracting,213521172
2022-01-01,Thales Defense &,Federal Contracting,189301767
2022-01-01,Tista Science,Federal Contracting,181647174
2022-01-01,Dell L.p,Federal Contracting,178155350
2022-01-01,Carahsoft,Federal Contracting,170575531
2022-01-01,Peraton,Federal Contracting,165849851
2022-01-01,Colossal Contracting,Federal Contracting,160070829
2022-01-01,Northrop Grumman,Federal Contracting,158773521
2022-01-01,Smartronix,Federal Contracting,154415226
2022-01-01,Medical Science & Computing,Federal Contracting,152358576
2022-01-01,Clark Construction,Federal Contracting,150634685
2022-01-01,Verizon Business Network,Federal Contracting,146605457
2022-01-01,Peraton,Federal Contracting,145632472
2022-01-01,Grunley Construction,Federal Contracting,144676366
2022-01-01,Leidos,Federal Contracting,134512016
2022-01-01,Reli,Federal Contracting,120826917
2022-01-01,It Concepts,Federal Contracting,120143196
2022-01-01,Kbr Wyle,Federal Contracting,117833616
2022-01-01,Dovel,Federal Contracting,117458263
2022-01-01,Kelly,Federal Contracting,116736089
2022-01-01,Peraton,Federal Contracting,116527925
2022-01-01,Axle Informatics,Federal Contracting,115610660
2022-01-01,Kbr Wyle,Federal Contracting,115098753
2022-01-01,Jacobs,Federal Contracting,108312610
2022-01-01,Maximus,Federal Contracting,106505640
2022-01-01,Kbr Wyle,Federal Contracting,106444456
2022-01-01,Federal Resources Supply,Federal Contracting,106430242
2022-01-01,MITRE,Federal Contracting,103959269
2022-01-01,Precise,Federal Contracting,99858483
2022-01-01,Kbr Wyle,Federal Contracting,98798434
2022-01-01,Optumserve,Federal Contracting,95856821
2022-01-01,Becton Dickinson,Federal Contracting,94810609
