date,name,category,value
2021-01-01,GDIT,Federal Contracting,260507688
2021-01-01,Emergent,Federal Contracting,252701062
2021-01-01,Orbital Sciences,Federal Contracting,231972707
2021-01-01,Colossal Contracting,Federal Contracting,228432223
2021-01-01,CACI,Federal Contracting,226153510
2021-01-01,International Business Machines,Federal Contracting,223037554
2021-01-01,Owens & Minor Distribution,Federal Contracting,222318915
2021-01-01,Range Generation Next,Federal Contracting,222303092
2021-01-01,Icf,Federal Contracting,218950761
2021-01-01,Parsons Government,Federal Contracting,214812968
2021-01-01,Northrop Grumman,Federal Contracting,213457223
2021-01-01,Logistics Management Institute,Federal Contracting,212232930
2021-01-01,Ecs,Federal Contracting,210566335
2021-01-01,Metro Machine,Federal Contracting,209207415
2021-01-01,Ntt Data,Federal Contracting,207675971
2021-01-01,Marine Hydraulics,Federal Contracting,203298881
2021-01-01,Institute For Defense Analyses,Federal Contracting,202649367
2021-01-01,Dcs,Federal Contracting,198385868
2021-01-01,Fors Marsh,Federal Contracting,198319354
2021-01-01,Magellan,Federal Contracting,195704455
2021-01-01,Dlt,Federal Contracting,193670000
2021-01-01,ManTech,Federal Contracting,188316599
2021-01-01,Sallyport Global,Federal Contracting,184496825
2021-01-01,Hii Mission,Federal Contracting,180648443
2021-01-01,General Dynamics Mission,Federal Contracting,178496530
2021-01-01,Leidos,Federal Contracting,176873264
2021-01-01,Igov,Federal Contracting,175110664
2021-01-01,Four,Federal Contracting,172998878
2021-01-01,Hii Mission,Federal Contracting,171768782
2021-01-01,Leidos,Federal Contracting,161937099
2021-01-01,At&t,Federal Contracting,159448783
2021-01-01,Affigent,Federal Contracting,159365413
2021-01-01,Goldschmitt-cri,Federal Contracting,155985348
2021-01-01,Jefferson Science Associates,Federal Contracting,148900367
2021-01-01,Leidos,Federal Contracting,147844798
2021-01-01,Credence Management Limited Liability,Federal Contracting,145912437
2021-01-01,Vse,Federal Contracting,144064262
2021-01-01,CACI,Federal Contracting,142310859
2021-01-01,Ch2m Hill - Cdm Pa-tac Recovery,Federal Contracting,139070122
2021-01-01,Cognosante Mvh,Federal Contracting,138422712
2021-01-01,Inter-con,Federal Contracting,135456071
2021-01-01,CACI,Federal Contracting,134661944
2021-01-01,CACI,Federal Contracting,132776341
2021-01-01,Signature Choice,Federal Contracting,132070818
2021-01-01,Hpi,Federal Contracting,127895003
2021-01-01,Rei,Federal Contracting,126801155
2021-01-01,Inmarsat Government,Federal Contracting,126581738
2021-01-01,United Capital Investments,Federal Contracting,126522365
2021-01-01,Whiting-turner Contracting Company,Federal Contracting,126066803
2021-01-01,Verizon Business Network,Federal Contracting,125211541
2021-01-01,American,Federal Contracting,123943310
2021-01-01,Blue Star Nbr,Federal Contracting,123120000
2021-01-01,U.s. Marine Management,Federal Contracting,121794722
2021-01-01,Semanticbits,Federal Contracting,119215524
2021-01-01,Microsoft,Federal Contracting,119141997
2021-01-01,B 3,Federal Contracting,117178498
2021-01-01,Manhattan Construction,Federal Contracting,117041900
2021-01-01,Rer,Federal Contracting,116814488
2021-01-01,Northrop Grumman,Federal Contracting,115337896
2021-01-01,Xator,Federal Contracting,114624974
2021-01-01,Alvarez,Federal Contracting,113632158
2021-01-01,Miracle,Federal Contracting,110807586
2021-01-01,Government Scientific Source,Federal Contracting,110343469
2021-01-01,Insight,Federal Contracting,109790949
2021-01-01,General Dynamics One Source,Federal Contracting,108320114
2021-01-01,Construction Co Corman Kokosing,Federal Contracting,106970305
2021-01-01,Deloitte,Federal Contracting,106536176
2021-01-01,Raytheon,Federal Contracting,106412578
2021-01-01,Seneca Global,Federal Contracting,106363001
2021-01-01,The Cna,Federal Contracting,103417144
2021-01-01,Salient Crgt,Federal Contracting,101578526
2021-01-01,Telos,Federal Contracting,101249647
2021-01-01,Vion,Federal Contracting,100421675
2021-01-01,National For Blind,Federal Contracting,99797204
2021-01-01,Bae &,Federal Contracting,98868744
2021-01-01,Northrop Grumman,Federal Contracting,96473086
2021-01-01,Intrepid,Federal Contracting,94953299
2021-01-01,Hii Fleet Support,Federal Contracting,94899779
2021-01-01,Stg,Federal Contracting,94424929
2021-01-01,CACI,Federal Contracting,94349326
2021-01-01,Jacobs,Federal Contracting,93955324
2021-01-01,Ens,Federal Contracting,93566626
2021-01-01,Colonna's Ship Yard,Federal Contracting,92394937
2021-01-01,Dell L.p,Federal Contracting,92297392
2021-01-01,Advanced Computer Concepts,Federal Contracting,91856635
2021-01-01,Ernst & Young Llp,Federal Contracting,90546840
2021-01-01,Halfaker Associates,Federal Contracting,90333888
2021-01-01,Favor Techconsulting,Federal Contracting,89632332
2021-01-01,Forfeiture Support Associates,Federal Contracting,87653212
2021-01-01,Securitas Critical Infrastructure,Federal Contracting,87059783
2021-01-01,Airborne Tactical Advantage,Federal Contracting,86666352
2021-01-01,Heritage Health,Federal Contracting,86079624
2021-01-01,Govsmart,Federal Contracting,85559915
2021-01-01,Empower Ai,Federal Contracting,85267395
2021-01-01,Qinetiq,Federal Contracting,84449233
2021-01-01,Immixtechnology,Federal Contracting,83266010
2021-01-01,Crowley Government,Federal Contracting,81881834
2021-01-01,Sustainable,Federal Contracting,81727972
2021-01-01,Carelon Health,Federal Contracting,81404587
2021-01-01,Management,Federal Contracting,79928299
2021-01-01,Qed,Federal Contracting,79435853
2021-01-01,Dgci,Federal Contracting,79341633
2021-01-01,Noblis,Federal Contracting,78901071
2021-01-01,Sysco Hampton Roads,Federal Contracting,77831334
2021-01-01,Valiant Integrated,Federal Contracting,76572327
2021-01-01,Bae Ordnance Systems,Federal Contracting,76422353
2021-01-01,CACI,Federal Contracting,76157485
2021-01-01,Dev,Federal Contracting,75881934
2021-01-01,Spinvi Consulting,Federal Contracting,75213835
2021-01-01,Amyx,Federal Contracting,74797597
2021-01-01,Rq Construction,Federal Contracting,73212835
2021-01-01,Amentum,Federal Contracting,73101055
2021-01-01,Kbr,Federal Contracting,72815118
2021-01-01,P E,Federal Contracting,72651911
2021-01-01,Dun & Bradstreet,Federal Contracting,72602887
2021-01-01,Cherokee Nation Strategic Programs,Federal Contracting,71961438
2021-01-01,Karsun,Federal Contracting,71577702
2021-01-01,Bechtel,Federal Contracting,71052768
2021-01-01,Ca,Federal Contracting,69373503
2021-01-01,Prism Maritime,Federal Contracting,68700085
2021-01-01,CACI,Federal Contracting,68630113
2021-01-01,Unisys,Federal Contracting,68440749
2021-01-01,Raytheon,Federal Contracting,68350000
2021-01-01,Pae Professional,Federal Contracting,67591477
2021-01-01,Bechtel,Federal Contracting,67277500
2021-01-01,Teksynap,Federal Contracting,67207665
2021-01-01,Pae Aviation Technical,Federal Contracting,67013522
2021-01-01,Broadleaf,Federal Contracting,66780530
2021-01-01,Applied Research Associates,Federal Contracting,65873503
2021-01-01,Pae Aviation Technical,Federal Contracting,65412947
2021-01-01,Starr Ii A Joint Venture,Federal Contracting,65176669
2021-01-01,Two Six Labs,Federal Contracting,65137923
2021-01-01,Govcio,Federal Contracting,64571223
2021-01-01,Grant Thornton Llp,Federal Contracting,64376512
2021-01-01,Lumen Government,Federal Contracting,64354637
2021-01-01,M. A. Mortenson,Federal Contracting,64354227
2021-01-01,Goldbelt,Federal Contracting,63722354
2021-01-01,Sev1tech,Federal Contracting,63344733
2021-01-01,Northrop Grumman,Federal Contracting,63069545
2021-01-01,Clark Construction,Federal Contracting,62801956
2021-01-01,The Lewin,Federal Contracting,62716443
2021-01-01,General Dynamics Global Force,Federal Contracting,62620685
2021-01-01,At&t Technical,Federal Contracting,62536702
2021-01-01,Kearney & Company P.c,Federal Contracting,61586552
2021-01-01,Kbr Wyle,Federal Contracting,61381236
2021-01-01,Fcn,Federal Contracting,61301673
2021-01-01,Sicpa Securink,Federal Contracting,60811999
2021-01-01,Peraton,Federal Contracting,60398147
2021-01-01,Hourigan Construction,Federal Contracting,60361640
2021-01-01,ManTech,Federal Contracting,59319497
2021-01-01,East Coast Repair & Fabrication,Federal Contracting,59308772
2021-01-01,Sevatec,Federal Contracting,58377104
2021-01-01,Sekon,Federal Contracting,58198793
2021-01-01,M. C. Dean,Federal Contracting,58065189
2021-01-01,Maximus,Federal Contracting,57808778
2021-01-01,Bowhead Professional,Federal Contracting,57641453
2021-01-01,General Dynamics Mission,Federal Contracting,57050988
2021-01-01,Fsc Edge,Federal Contracting,56959927
2021-01-01,Accenture Federal,Federal Contracting,56888225
2021-01-01,Fibertek,Federal Contracting,56885911
2021-01-01,Alutiiq Information Management,Federal Contracting,56542124
2021-01-01,Produce Source Partners,Federal Contracting,55978431
2021-01-01,Orbital Sciences,Federal Contracting,55339784
2021-01-01,Vectrus,Federal Contracting,55197417
2021-01-01,Simventions,Federal Contracting,54827341
2021-01-01,Altamira,Federal Contracting,54807709
2021-01-01,Ge Aviation,Federal Contracting,54752702
2021-01-01,Northrop Grumman,Federal Contracting,54750755
2021-01-01,Innovative Management Concepts,Federal Contracting,54611757
2021-01-01,Science Applications,Federal Contracting,54058705
2021-01-01,Acumen,Federal Contracting,53736470
2021-01-01,Chevron Al Khalij,Federal Contracting,53515839
2021-01-01,Ls,Federal Contracting,53353164
2021-01-01,Pae,Federal Contracting,53342457
2021-01-01,Sauer Construction,Federal Contracting,53333936
2021-01-01,Engility,Federal Contracting,53145786
2021-01-01,Sos,Federal Contracting,52849491
2021-01-01,Artel,Federal Contracting,52779923
2021-01-01,Ncs,Federal Contracting,52495214
2021-01-01,American Institute In Taiwan,Federal Contracting,52437483
2021-01-01,Modern,Federal Contracting,52302304
2021-01-01,Inserso,Federal Contracting,52174816
2021-01-01,Spectrum Healthcare Resources,Federal Contracting,52029598
2021-01-01,Falconwood,Federal Contracting,51920973
2021-01-01,Southeastern Computer Consultants,Federal Contracting,51768294
2021-01-01,Asm Research,Federal Contracting,51685535
2021-01-01,Pae Labat-anderson,Federal Contracting,51645238
2021-01-01,Ses Space & Defense,Federal Contracting,51273370
2021-01-01,S. B. Ballard Construction,Federal Contracting,51123804
2021-01-01,Sms Data Products,Federal Contracting,51115132
2021-01-01,American Type Culture Collection,Federal Contracting,51003395
2021-01-01,Three Wire,Federal Contracting,50790527
2021-01-01,Tuknik Government,Federal Contracting,50471844
2021-01-01,CACI,Federal Contracting,50073064
2021-01-01,Mythics,Federal Contracting,49806203
2021-01-01,Microhealth,Federal Contracting,49764578
2021-01-01,Axient,Federal Contracting,49685265
2021-01-01,Tactical & Survival Specialties,Federal Contracting,49662596
2021-01-01,I3,Federal Contracting,49640871
2021-01-01,Halvik,Federal Contracting,49288222
2021-01-01,The Keyw,Federal Contracting,49233080
2021-01-01,Cloud Lake,Federal Contracting,49168791
2021-01-01,Akira,Federal Contracting,49042816
2021-01-01,Servicesource,Federal Contracting,48881772
2021-01-01,Didlake,Federal Contracting,48746314
2021-01-01,Vectrus,Federal Contracting,48490655
2021-01-01,Professional Contract,Federal Contracting,48345444
2021-01-01,Adams Communication & Engineering,Federal Contracting,48151299
2021-01-01,22nd Century,Federal Contracting,47898997
2021-01-01,Grant Thornton,Federal Contracting,47761060
2021-01-01,Disys,Federal Contracting,47436955
2021-01-01,Jacobs/hdr A Joint Venture (navfac Atlantic Srm),Federal Contracting,46992051
2021-01-01,Octo Consulting,Federal Contracting,46460541
2021-01-01,By Light Professional It,Federal Contracting,46430392
2021-01-01,Us Foods,Federal Contracting,45791274
2021-01-01,Nisga'a Tek,Federal Contracting,45485196
2021-01-01,Peraton,Federal Contracting,45477053
2021-01-01,Aptive Resources,Federal Contracting,45437181
2021-01-01,Agile Defense,Federal Contracting,45406915
2021-01-01,Hii Mission,Federal Contracting,45401018
2021-01-01,L3harris Maritime,Federal Contracting,45304323
2021-01-01,Panamerica Computers,Federal Contracting,45230819
2021-01-01,Transoceanic Cable Ship,Federal Contracting,44059656
2021-01-01,Harris,Federal Contracting,43711602
2021-01-01,Bl Harbert,Federal Contracting,43499633
2021-01-01,W R,Federal Contracting,43290079
2021-01-01,Tundra,Federal Contracting,43111134
2021-01-01,Lumen Government,Federal Contracting,43005019
2021-01-01,Calibre,Federal Contracting,42900691
2021-01-01,Creative Consulting,Federal Contracting,42701689
2021-01-01,Perma-fix Environmental,Federal Contracting,42672608
2021-01-01,New Tech,Federal Contracting,42195383
2021-01-01,Countertrade Products,Federal Contracting,42072400
2021-01-01,Aranea,Federal Contracting,41944935
2021-01-01,The Source,Federal Contracting,41513044
2021-01-01,Securigence,Federal Contracting,41472138
2021-01-01,Chenega It,Federal Contracting,41391370
2021-01-01,International Business Machines,Federal Contracting,41353032
2021-01-01,Tatitlek,Federal Contracting,41351463
2021-01-01,Skookum Educational Programs,Federal Contracting,41274144
2021-01-01,Systems Planning Analysis,Federal Contracting,40786686
2021-01-01,Technology,Federal Contracting,40382262
2021-01-01,Leidos,Federal Contracting,40192169
2021-01-01,Aptim,Federal Contracting,40081880
2021-01-01,Magellan Healthcare,Federal Contracting,39680487
2021-01-01,Sabel,Federal Contracting,39407686
2021-01-01,Obxtek,Federal Contracting,39371260
2021-01-01,At&t,Federal Contracting,39348790
2021-01-01,Zeiders,Federal Contracting,39324809
2021-01-01,Jsi Telecom,Federal Contracting,39183564
2021-01-01,Steampunk,Federal Contracting,38961371
2021-01-01,Guidehouse Digital,Federal Contracting,38807627
2021-01-01,Solutions71,Federal Contracting,38801035
2021-01-01,Lyon Shipyard,Federal Contracting,38610461
2021-01-01,System High,Federal Contracting,38422512
2021-01-01,Michael Stapleton Associates,Federal Contracting,38341345
2021-01-01,Stratascor,Federal Contracting,38316957
2021-01-01,Intuitive Machines,Federal Contracting,38268750
2021-01-01,Kbr Wyle,Federal Contracting,38189387
2021-01-01,Govplace,Federal Contracting,38136300
2021-01-01,Akima Logistics,Federal Contracting,37826311
2021-01-01,Widepoint Integrated,Federal Contracting,37787680
2021-01-01,Hci Management,Federal Contracting,37666379
2021-01-01,Microtechnologies,Federal Contracting,37496714
2021-01-01,Vae,Federal Contracting,37245622
2021-01-01,George Mason University,Federal Contracting,37071588
2021-01-01,Frontier,Federal Contracting,36906750
2021-01-01,Government Acquisitions,Federal Contracting,36890395
2021-01-01,Unissant,Federal Contracting,36518646
2021-01-01,Directviz,Federal Contracting,36234130
2021-01-01,Gap,Federal Contracting,36227556
2021-01-01,Paragon,Federal Contracting,36198327
2021-01-01,Oceaneering,Federal Contracting,35896355
2021-01-01,Nakupuna,Federal Contracting,35422497
2021-01-01,Invictus Consulting,Federal Contracting,35251755
2021-01-01,Mcr,Federal Contracting,35157962
2021-01-01,Strategic Resources,Federal Contracting,35145480
2021-01-01,Asturian-consigli Jv,Federal Contracting,35110992
2021-01-01,Avantus,Federal Contracting,34913528
2021-01-01,Everfox,Federal Contracting,34588738
2021-01-01,Aermor,Federal Contracting,34569122
2021-01-01,Northrop Grumman,Federal Contracting,34518417
2021-01-01,Sbg,Federal Contracting,34407043
2021-01-01,Ironclad,Federal Contracting,34392831
2021-01-01,Alethix,Federal Contracting,34157890
2021-01-01,Ec America,Federal Contracting,34137908
2021-01-01,Salient,Federal Contracting,34081174
2021-01-01,Chugach Technical,Federal Contracting,34048907
2021-01-01,Actionet,Federal Contracting,33913216
2021-01-01,X Corp,Federal Contracting,33634331
2021-01-01,Gryphon L.c,Federal Contracting,33531985
2021-01-01,Deloitte,Federal Contracting,33475660
2021-01-01,Virginia Electric Power,Federal Contracting,33217625
2021-01-01,Institute Education,Federal Contracting,33050000
2021-01-01,Tuvli,Federal Contracting,32971226
2021-01-01,Omega Aerial Refueling,Federal Contracting,32813099
2021-01-01,The Tauri,Federal Contracting,32625572
2021-01-01,General Dynamics Mission,Federal Contracting,32609081
2021-01-01,Threat Tec - Yorktown Jv,Federal Contracting,32381353
2021-01-01,Global,Federal Contracting,32355201
2021-01-01,Softrams,Federal Contracting,32169354
2021-01-01,Sapient Government,Federal Contracting,32063444
2021-01-01,Ist Research,Federal Contracting,32015519
2021-01-01,Johnson Controls,Federal Contracting,31869516
2021-01-01,Itc,Federal Contracting,31762810
2021-01-01,Advancia,Federal Contracting,31691052
2021-01-01,Tecni,Federal Contracting,31614830
2021-01-01,Elbit America - Night Vision,Federal Contracting,31473738
2021-01-01,Seaward Marine,Federal Contracting,31403549
2021-01-01,Customer Value Partners,Federal Contracting,31321758
2021-01-01,Mi Technical,Federal Contracting,31248535
2021-01-01,Tyto Athene,Federal Contracting,31160307
2021-01-01,Coventbridge,Federal Contracting,31083109
2021-01-01,Dh,Federal Contracting,30926958
2021-01-01,Titan Alpha,Federal Contracting,30918799
2021-01-01,Delta Resources,Federal Contracting,30465021
2021-01-01,Turner Strategic,Federal Contracting,30373967
2021-01-01,Omni Fed,Federal Contracting,30212251
2021-01-01,Trilogy,Federal Contracting,30194828
2021-01-01,Ita,Federal Contracting,30151740
2021-01-01,Defense Maritime,Federal Contracting,30133640
2021-01-01,Northrop Grumman,Federal Contracting,30087616
2021-01-01,Architechture,Federal Contracting,30013603
2021-01-01,Swish Data,Federal Contracting,29885144
2021-01-01,Warhorse Training,Federal Contracting,29565694
2021-01-01,Intellidyne,Federal Contracting,29404215
2021-01-01,Kudu Dynamics,Federal Contracting,29310689
2021-01-01,Dzyne,Federal Contracting,29308700
2021-01-01,Cantu,Federal Contracting,29270960
2021-01-01,Millennium,Federal Contracting,29194422
2021-01-01,Luke & Associates,Federal Contracting,28907407
2021-01-01,Aptim Aecom Decommissioning,Federal Contracting,28844303
2021-01-01,Science Applications,Federal Contracting,28491840
2021-01-01,Goldbelt Frontier,Federal Contracting,28335147
2021-01-01,Jo-kell,Federal Contracting,28292798
2021-01-01,Eagle Harbor,Federal Contracting,28287203
2021-01-01,Development Infostructure,Federal Contracting,28279400
2021-01-01,Sehlke Consulting,Federal Contracting,28168882
2021-01-01,Att Mobility,Federal Contracting,28085591
2021-01-01,Obsidian,Federal Contracting,28050572
2021-01-01,Ocean Construction,Federal Contracting,28004838
2021-01-01,Bowhead Program Management & Operations,Federal Contracting,27972706
2021-01-01,Innovative Defense,Federal Contracting,27840880
2021-01-01,Emcor Government,Federal Contracting,27796964
2021-01-01,Raytheon,Federal Contracting,27694306
2021-01-01,Advanced Company Inc. (of Virginia),Federal Contracting,27628401
2021-01-01,Koniag Management,Federal Contracting,27609102
2021-01-01,Global Infotek,Federal Contracting,27428090
2021-01-01,Decision,Federal Contracting,27317838
2021-01-01,Keylogic Associates,Federal Contracting,27284525
2021-01-01,Netimpact Strategies,Federal Contracting,27266778
2021-01-01,Metron,Federal Contracting,27225314
2021-01-01,Mayvin,Federal Contracting,27066668
2021-01-01,W. M. Jordan,Federal Contracting,27009534
2021-01-01,Airbus Us Space & Defense,Federal Contracting,26732531
2021-01-01,Luna Innovations,Federal Contracting,26613583
2021-01-01,Cognosante,Federal Contracting,26553428
2021-01-01,Nationwide It,Federal Contracting,26436883
2021-01-01,Alpha Omega Integration,Federal Contracting,26380552
2021-01-01,Creativeit,Federal Contracting,26374835
2021-01-01,Fairlead Boatworks,Federal Contracting,26154314
2021-01-01,International Business & Technical Consultants,Federal Contracting,26011218
2021-01-01,Dynamic,Federal Contracting,25984701
2021-01-01,Saw Contracting,Federal Contracting,25698027
2021-01-01,Severn Peanut,Federal Contracting,25616571
2021-01-01,Science Applications,Federal Contracting,25449027
2021-01-01,Lockheed Martin,Federal Contracting,25355623
2021-01-01,Vt Milcom,Federal Contracting,25350220
2021-01-01,Technica,Federal Contracting,25276056
2021-01-01,Provizor,Federal Contracting,25241514
2021-01-01,Spatial Front,Federal Contracting,25221812
2021-01-01,Foxhole,Federal Contracting,24870429
2021-01-01,Patricio,Federal Contracting,24657986
2021-01-01,Microgem Us,Federal Contracting,24369230
2021-01-01,Distributed Computing Provider,Federal Contracting,24305916
2021-01-01,Coggins,Federal Contracting,24294642
2021-01-01,Ch2m Hill,Federal Contracting,24289620
2021-01-01,Argo Turboserve,Federal Contracting,24197173
2021-01-01,Bowhead Professional Technical,Federal Contracting,23974925
2021-01-01,Fedbiz It,Federal Contracting,23968038
2021-01-01,Criterion,Federal Contracting,23946047
2021-01-01,Bixal,Federal Contracting,23833082
2021-01-01,Ncr Government,Federal Contracting,23722689
2021-01-01,Brillient,Federal Contracting,23503151
2021-01-01,Lancaster Foods,Federal Contracting,23436006
2021-01-01,Trace,Federal Contracting,23208542
2021-01-01,Idemia,Federal Contracting,23178744
2021-01-01,Definitive Logic,Federal Contracting,23133162
2021-01-01,Dell Marketing L.p,Federal Contracting,23061481
2021-01-01,Cydecor,Federal Contracting,23026688
2021-01-01,Strategic Analysis,Federal Contracting,22903760
2021-01-01,Cerner,Federal Contracting,22842164
2021-01-01,Reli,Federal Contracting,22768563
2021-01-01,Snap,Federal Contracting,22705191
2021-01-01,Management Analysis (mat),Federal Contracting,22659948
2021-01-01,Analytic,Federal Contracting,22623945
2021-01-01,Cashman Dredging & Marine Contracting,Federal Contracting,22619600
2021-01-01,Varec,Federal Contracting,22562879
2021-01-01,Rivertech,Federal Contracting,22465037
2021-01-01,Davis Defense,Federal Contracting,22402098
2021-01-01,Intelsat General Communications,Federal Contracting,22360505
2021-01-01,Indian Township,Federal Contracting,22336685
2021-01-01,Melling,Federal Contracting,22254916
2021-01-01,Ardent Management Consulting,Federal Contracting,22228420
2021-01-01,Blue Tech,Federal Contracting,22181054
2021-01-01,T-mobile Secure Operations,Federal Contracting,22179320
2021-01-01,Advantaged,Federal Contracting,22087600
2021-01-01,Veterans Range,Federal Contracting,21952776
2021-01-01,Asrc Cyber,Federal Contracting,21937408
2021-01-01,Epsilon,Federal Contracting,21898900
2021-01-01,August Schell,Federal Contracting,21776338
2021-01-01,Xebec Government,Federal Contracting,21632188
2021-01-01,Red River,Federal Contracting,21570426
2021-01-01,Asturian,Federal Contracting,21518838
2021-01-01,Engineering Network,Federal Contracting,21508972
2021-01-01,Indigenous,Federal Contracting,21486972
2021-01-01,Evans,Federal Contracting,21365168
2021-01-01,Comptech Computer,Federal Contracting,21363957
2021-01-01,Qed,Federal Contracting,21225543
2021-01-01,Ideal Innovations,Federal Contracting,21218295
2021-01-01,Schafer Government,Federal Contracting,21211863
2021-01-01,Systems Engineering,Federal Contracting,20997795
2021-01-01,Chenega Decision Sciences,Federal Contracting,20918236
2021-01-01,Sierra Nevada,Federal Contracting,20875938
2021-01-01,Qbase,Federal Contracting,20775907
2021-01-01,Aleut O&m,Federal Contracting,20756501
2021-01-01,Irving Burton Associates,Federal Contracting,20741927
2021-01-01,Gms Industrial Supply,Federal Contracting,20700843
2021-01-01,Bowhead Mission,Federal Contracting,20664088
2021-01-01,Akima Facilities Operations,Federal Contracting,20614615
2021-01-01,The Mission Essential,Federal Contracting,20601763
2021-01-01,John C. Grimberg,Federal Contracting,20552097
2021-01-01,Mpf,Federal Contracting,20547581
2021-01-01,Technik,Federal Contracting,20533207
2021-01-01,Eagle Health,Federal Contracting,20466395
2021-01-01,Sbd Alliant,Federal Contracting,20460214
2021-01-01,Fci,Federal Contracting,20382542
2021-01-01,Enterprise Resource Performance,Federal Contracting,20321939
2021-01-01,360 Patriot,Federal Contracting,20283145
2021-01-01,Sysorex Government,Federal Contracting,20233648
2021-01-01,Osi,Federal Contracting,20172832
2021-01-01,Cornell Technical,Federal Contracting,20128483
2021-01-01,Referentia,Federal Contracting,20070262
2021-01-01,Unison Software,Federal Contracting,19923823
2021-01-01,Communications Resource,Federal Contracting,19906744
2021-01-01,Bam,Federal Contracting,19894756
2021-01-01,Capps Shoe,Federal Contracting,19882431
2021-01-01,Sava Workforce,Federal Contracting,19849751
2021-01-01,Pgls,Federal Contracting,19663151
2021-01-01,Moog,Federal Contracting,19587061
2021-01-01,Ge Renewables Us,Federal Contracting,19569385
2021-01-01,Dtsv,Federal Contracting,19564565
2021-01-01,Aeyon,Federal Contracting,19559211
2021-01-01,Verato,Federal Contracting,19516903
2021-01-01,Copper River Infrastructure,Federal Contracting,19468569
2021-01-01,Csa Global,Federal Contracting,19466028
2021-01-01,Centra,Federal Contracting,19418736
2021-01-01,Fedresults,Federal Contracting,19378310
2021-01-01,Goldbelt C6,Federal Contracting,19366214
2021-01-01,Valiant Global Defense,Federal Contracting,19326996
2021-01-01,Riva,Federal Contracting,19250751
2021-01-01,Lumbee Tribe,Federal Contracting,19247612
2021-01-01,Lancer Information,Federal Contracting,19196443
2021-01-01,Syncon,Federal Contracting,19183562
2022-01-01,Optum,Federal Contracting,9463314788
2022-01-01,TriWest,Federal Contracting,6936830681
2022-01-01,ADS,Federal Contracting,3044038957
2022-01-01,Huntington Ingalls,Federal Contracting,2860902117
2022-01-01,Booz Allen,Federal Contracting,2299738870
2022-01-01,GDIT,Federal Contracting,2019303136
2022-01-01,Accenture Federal,Federal Contracting,1649070132
2022-01-01,Leidos,Federal Contracting,1509543009
2022-01-01,Science Applications,Federal Contracting,1426764655
2022-01-01,Deloitte,Federal Contracting,1285946329
2022-01-01,MITRE,Federal Contracting,1229290232
2022-01-01,Maximus,Federal Contracting,916724929
2022-01-01,CACI,Federal Contracting,915391405
2022-01-01,Cgi,Federal Contracting,855613086
2022-01-01,Carahsoft,Federal Contracting,706332019
2022-01-01,Northrop Grumman,Federal Contracting,620339466
2022-01-01,ManTech,Federal Contracting,577099282
2022-01-01,Peraton,Federal Contracting,551341775
2022-01-01,Lockheed Martin,Federal Contracting,517318950
2022-01-01,Leidos,Federal Contracting,479211670
2022-01-01,Fors Marsh,Federal Contracting,446491227
2022-01-01,Iron Bow,Federal Contracting,435944503
2022-01-01,Liberty It,Federal Contracting,403686263
2022-01-01,Leidos,Federal Contracting,386437576
2022-01-01,Minburn,Federal Contracting,384170047
2022-01-01,CACI,Federal Contracting,379863544
2022-01-01,Thundercat,Federal Contracting,377670849
2022-01-01,Four Points,Federal Contracting,373787936
2022-01-01,Verizon Business Network,Federal Contracting,306174663
2022-01-01,Metro Machine,Federal Contracting,305919972
2022-01-01,Peraton,Federal Contracting,299560030
2022-01-01,Bae Norfolk Ship Repair,Federal Contracting,298837371
2022-01-01,Icf,Federal Contracting,283660247
2022-01-01,The Providencia,Federal Contracting,278831140
2022-01-01,Kpmg Llp,Federal Contracting,278461660
2022-01-01,Jefferson Science Associates,Federal Contracting,270413499
2022-01-01,Leidos,Federal Contracting,264425389
2022-01-01,Airbus Us Space & Defense,Federal Contracting,242965254
2022-01-01,Ser,Federal Contracting,242355061
2022-01-01,Cognosante Mvh,Federal Contracting,238380744
2022-01-01,Raytheon,Federal Contracting,238227551
2022-01-01,Credence Management Limited Liability,Federal Contracting,230391655
2022-01-01,Institute For Defense Analyses,Federal Contracting,228648832
2022-01-01,Ntt Data,Federal Contracting,228276337
2022-01-01,Sallyport Global,Federal Contracting,227242642
2022-01-01,Emergent,Federal Contracting,227024541
2022-01-01,Orbital Sciences,Federal Contracting,225446689
2022-01-01,GDIT,Federal Contracting,224438521
2022-01-01,Dlt,Federal Contracting,223227398
2022-01-01,Magellan,Federal Contracting,221684610
2022-01-01,Northrop Grumman,Federal Contracting,211292665
2022-01-01,Owens & Minor Distribution,Federal Contracting,211142908
2022-01-01,Four,Federal Contracting,210837118
2022-01-01,Dcs,Federal Contracting,206087733
2022-01-01,Hii Mission,Federal Contracting,200106091
2022-01-01,Ecs,Federal Contracting,196282550
2022-01-01,Deloitte,Federal Contracting,195778857
2022-01-01,Vse,Federal Contracting,191066204
2022-01-01,Bae Ordnance Systems,Federal Contracting,190614412
2022-01-01,Range Generation Next,Federal Contracting,184856097
2022-01-01,ManTech,Federal Contracting,181924547
2022-01-01,Dgci,Federal Contracting,181687225
2022-01-01,General Dynamics Mission,Federal Contracting,177599106
2022-01-01,Centerra,Federal Contracting,174252946
2022-01-01,Bechtel,Federal Contracting,168817575
2022-01-01,Paragon,Federal Contracting,167698040
2022-01-01,Fort Myer Construction,Federal Contracting,166326006
2022-01-01,United Capital Investments,Federal Contracting,159047002
